Status,Latitude,Longitude,BoltCount,ModuleCount,MMSCount,Torque,Timestamp
RUN,28.336906,73.332146,69,0,0,NonM8,20-03-2026 07:40:49
RUN,28.336906,73.332146,70,0,0,NonM8,20-03-2026 07:40:52
RUN,28.336906,73.332146,71,0,0,NonM8,20-03-2026 07:40:54
RUN,28.336906,73.332146,72,0,0,NonM8,20-03-2026 07:41:00
RUN,28.336906,73.332146,73,0,0,NonM8,20-03-2026 07:41:04
RUN,28.336906,73.332146,74,0,0,NonM8,20-03-2026 07:41:08
RUN,28.336906,73.332146,75,0,0,NonM8,20-03-2026 07:41:10
RUN,28.336906,73.332146,76,0,0,NonM8,20-03-2026 07:41:14
RUN,28.336906,73.332146,77,0,0,NonM8,20-03-2026 07:41:16
RUN,28.336906,73.332146,78,0,0,NonM8,20-03-2026 07:41:25
RUN,28.336906,73.332146,79,0,0,NonM8,20-03-2026 07:41:27
RUN,28.336906,73.332146,80,0,0,NonM8,20-03-2026 07:41:29
RUN,28.336906,73.332146,81,0,0,NonM8,20-03-2026 07:41:31
RUN,28.336906,73.332146,82,0,0,NonM8,20-03-2026 07:41:35
RUN,28.336906,73.332146,83,0,0,NonM8,20-03-2026 07:41:37
RUN,28.336906,73.332146,84,0,0,NonM8,20-03-2026 07:41:40
RUN,28.336906,73.332146,85,0,0,NonM8,20-03-2026 07:41:42
START,28.336874,73.332352,0,0,0,Start,20-03-2026 07:42:37
START,28.336508,73.333130,0,0,0,Start,20-03-2026 07:44:06
RUN,28.336508,73.333130,1,0,0,NonM8,20-03-2026 07:44:34
RUN,28.336508,73.333130,2,0,0,NonM8,20-03-2026 07:44:36
RUN,28.336508,73.333130,3,0,0,NonM8,20-03-2026 07:44:40
RUN,28.336508,73.333130,4,0,0,NonM8,20-03-2026 07:44:42
RUN,28.336508,73.333130,5,0,0,NonM8,20-03-2026 07:44:52
RUN,28.336508,73.333130,6,0,0,NonM8,20-03-2026 07:44:54
RUN,28.336508,73.333130,7,0,0,NonM8,20-03-2026 07:44:57
RUN,28.336508,73.333130,8,0,0,NonM8,20-03-2026 07:44:59
RUN,28.336508,73.333130,9,0,0,NonM8,20-03-2026 07:45:16
RUN,28.336508,73.333130,10,0,0,NonM8,20-03-2026 07:45:20
RUN,28.336508,73.333130,11,0,0,NonM8,20-03-2026 07:45:34
RUN,28.336508,73.333130,12,0,0,NonM8,20-03-2026 07:45:38
RUN,28.336508,73.333130,13,0,0,NonM8,20-03-2026 07:45:47
RUN,28.336508,73.333130,14,0,0,NonM8,20-03-2026 07:46:19
RUN,28.336508,73.333130,15,0,0,NonM8,20-03-2026 07:46:23
RUN,28.336508,73.333130,16,0,0,NonM8,20-03-2026 07:46:26
RUN,28.336508,73.333130,17,0,0,NonM8,20-03-2026 07:46:29
RUN,28.336508,73.333130,18,0,0,NonM8,20-03-2026 07:46:35
RUN,28.336508,73.333130,19,0,0,NonM8,20-03-2026 07:46:37
RUN,28.336508,73.333130,20,0,0,NonM8,20-03-2026 07:46:40
RUN,28.336508,73.333130,21,0,0,NonM8,20-03-2026 07:46:42
RUN,28.336508,73.333130,22,0,0,NonM8,20-03-2026 07:46:53
RUN,28.336508,73.333130,23,0,0,NonM8,20-03-2026 07:46:55
RUN,28.336508,73.333130,24,0,0,NonM8,20-03-2026 07:47:10
RUN,28.336508,73.333130,25,0,0,NonM8,20-03-2026 07:47:12
RUN,28.336508,73.333130,26,0,0,NonM8,20-03-2026 07:47:21
RUN,28.336508,73.333130,27,0,0,NonM8,20-03-2026 07:47:24
RUN,28.336508,73.333130,28,0,0,NonM8,20-03-2026 07:47:26
RUN,28.336508,73.333130,29,0,0,NonM8,20-03-2026 07:47:28
RUN,28.336508,73.333130,30,0,0,NonM8,20-03-2026 07:47:45
RUN,28.336508,73.333130,31,0,0,NonM8,20-03-2026 07:47:47
RUN,28.336508,73.333130,32,0,0,NonM8,20-03-2026 07:48:44
RUN,28.336508,73.333130,33,0,0,NonM8,20-03-2026 07:48:47
RUN,28.336508,73.333130,34,0,0,NonM8,20-03-2026 07:49:10
RUN,28.336508,73.333130,35,0,0,NonM8,20-03-2026 07:49:12
RUN,28.336508,73.333130,36,0,0,NonM8,20-03-2026 07:49:20
RUN,28.336508,73.333130,37,0,0,NonM8,20-03-2026 07:49:25
RUN,28.336508,73.333130,38,0,0,NonM8,20-03-2026 07:49:34
RUN,28.336508,73.333130,39,0,0,NonM8,20-03-2026 07:49:40
RUN,28.336508,73.333130,40,0,0,NonM8,20-03-2026 07:50:00
RUN,28.336508,73.333130,41,0,0,NonM8,20-03-2026 07:50:02
RUN,28.336508,73.333130,42,0,0,NonM8,20-03-2026 07:50:06
RUN,28.336508,73.333130,43,0,0,NonM8,20-03-2026 07:50:17
RUN,28.336508,73.333130,44,0,0,NonM8,20-03-2026 07:50:19
RUN,28.336508,73.333130,45,0,0,NonM8,20-03-2026 07:50:23
START,28.337055,73.331886,0,0,0,Start,20-03-2026 08:01:12
START,28.271261,73.320290,0,0,0,Start,21-03-2026 19:28:01
START,28.249228,73.312508,0,0,0,Start,21-03-2026 19:36:32
RUN,28.249228,73.312508,1,0,1,MMS,21-03-2026 19:36:32
START,28.249229,73.312515,0,0,0,Start,21-03-2026 19:43:48
START,28.249184,73.312462,0,0,0,Start,21-03-2026 21:28:14
START,28.249250,73.312538,0,0,0,Start,21-03-2026 05:24:41
